x,z,level,in_memory,status,full_status,accessible_ready,ticking_ready,entity_ticking_ready,ticket,spawning,block_entity_count
53,70,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([53, 70])] at 16321",false,0
53,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([53, 71])] at 16328",false,0
54,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([54, 71])] at 16328",false,0
55,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([55, 71])] at 16328",false,0
56,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([56, 71])] at 16328",false,0
57,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([57, 71])] at 16328",false,0
58,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([58, 71])] at 16328",false,0
59,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([59, 71])] at 16328",false,0
60,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([60, 71])] at 16328",false,0
61,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([61, 71])] at 16328",false,0
62,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([62, 71])] at 16328",false,0
63,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([63, 71])] at 16328",false,0
64,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([64, 71])] at 16328",false,0
65,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([65, 71])] at 16328",false,0
66,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([66, 71])] at 16328",false,0
67,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([67, 71])] at 16328",false,0
68,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([68, 71])] at 16328",false,0
69,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([69, 71])] at 16321",false,0
70,53,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([70, 53])] at 16328",false,0
70,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([70, 71])] at 16328",false,0
71,53,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 53])] at 16322",false,0
71,54,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 54])] at 16328",false,0
71,55,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 55])] at 16328",false,0
71,56,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 56])] at 16328",false,0
71,57,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 57])] at 16328",false,0
71,58,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 58])] at 16328",false,0
71,59,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 59])] at 16328",true,0
71,60,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 60])] at 16328",true,0
71,61,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 61])] at 16328",true,0
71,62,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 62])] at 16328",false,0
71,63,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 63])] at 16328",false,0
71,64,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 64])] at 16328",false,0
71,65,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 65])] at 16328",false,0
71,66,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 66])] at 16328",false,0
71,67,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 67])] at 16328",false,0
71,68,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 68])] at 16328",false,0
71,69,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 69])] at 16328",false,0
71,70,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 70])] at 16328",false,0
71,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 71])] at 16328",false,0
52,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 52])] at 16328",false,0
52,53,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 53])] at 16328",false,0
52,54,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 54])] at 16321",false,0
53,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([53, 52])] at 16329",false,0
54,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([54, 52])] at 16329",false,0
52,55,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 55])] at 16321",false,0
52,56,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 56])] at 16321",false,0
55,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([55, 52])] at 16329",false,0
56,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([56, 52])] at 16329",false,0
52,57,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 57])] at 16321",false,0
52,58,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 58])] at 16321",false,0
57,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([57, 52])] at 16329",false,0
58,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([58, 52])] at 16329",false,0
52,59,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 59])] at 16321",false,0
52,60,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 60])] at 16321",false,0
59,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([59, 52])] at 16329",false,0
60,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([60, 52])] at 16329",false,0
52,61,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 61])] at 16321",false,0
52,62,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 62])] at 16321",false,0
61,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([61, 52])] at 16329",false,0
62,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([62, 52])] at 16329",false,0
52,63,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 63])] at 16321",false,0
52,64,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 64])] at 16321",false,0
63,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([63, 52])] at 16329",false,0
64,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([64, 52])] at 16329",false,0
52,65,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 65])] at 16321",false,0
52,66,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 66])] at 16321",false,0
65,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([65, 52])] at 16329",false,0
66,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([66, 52])] at 16329",false,0
52,67,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 67])] at 16321",false,0
52,68,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 68])] at 16321",false,0
67,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([67, 52])] at 16329",false,0
68,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([68, 52])] at 16329",false,0
52,69,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 69])] at 16321",false,0
52,70,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 70])] at 16321",false,0
69,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([69, 52])] at 16329",false,0
70,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([70, 52])] at 16329",false,0
52,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 71])] at 16328",false,0
52,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 72])] at 16329",false,0
53,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([53, 72])] at 16329",false,0
54,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([54, 72])] at 16329",false,0
55,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([55, 72])] at 16329",false,0
56,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([56, 72])] at 16329",false,0
57,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([57, 72])] at 16329",false,0
58,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([58, 72])] at 16329",false,0
59,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([59, 72])] at 16329",false,0
60,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([60, 72])] at 16329",false,0
61,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([61, 72])] at 16329",false,0
62,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([62, 72])] at 16329",false,0
63,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([63, 72])] at 16329",false,0
64,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([64, 72])] at 16329",false,0
65,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([65, 72])] at 16329",false,0
66,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([66, 72])] at 16329",false,0
67,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([67, 72])] at 16329",false,0
68,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([68, 72])] at 16329",false,0
69,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([69, 72])] at 16329",false,0
70,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([70, 72])] at 16328",false,0
71,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 52])] at 16329",false,0
71,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 72])] at 16329",false,0
72,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 52])] at 16328",false,0
72,53,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 53])] at 16329",false,0
72,54,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 54])] at 16329",false,0
72,55,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 55])] at 16329",false,0
72,56,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 56])] at 16329",false,0
72,57,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 57])] at 16329",false,0
72,58,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 58])] at 16329",false,0
72,59,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 59])] at 16329",false,0
72,60,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 60])] at 16329",false,0
72,61,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 61])] at 16329",false,0
72,62,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 62])] at 16329",false,0
72,63,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 63])] at 16329",false,0
72,64,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 64])] at 16329",false,0
72,65,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 65])] at 16329",false,0
72,66,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 66])] at 16329",false,0
72,67,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 67])] at 16329",false,0
72,68,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 68])] at 16329",false,0
72,69,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 69])] at 16329",false,0
72,70,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 70])] at 16329",false,0
72,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 71])] at 16329",false,0
72,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 72])] at 16329",false,0
51,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 51])] at 16329",false,0
51,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 52])] at 16329",false,0
51,53,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 53])] at 16328",false,0
52,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 51])] at 16330",false,0
53,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([53, 51])] at 16330",false,0
51,54,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 54])] at 16328",false,0
51,55,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 55])] at 16328",false,0
54,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([54, 51])] at 16330",false,0
55,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([55, 51])] at 16329",false,0
51,56,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 56])] at 16328",false,0
51,57,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 57])] at 16328",false,0
56,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([56, 51])] at 16330",false,0
57,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([57, 51])] at 16330",false,0
51,58,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 58])] at 16328",false,0
51,59,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 59])] at 16328",false,0
58,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([58, 51])] at 16330",false,0
59,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([59, 51])] at 16330",false,0
51,60,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 60])] at 16328",false,0
51,61,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 61])] at 16328",false,0
60,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([60, 51])] at 16330",false,0
61,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([61, 51])] at 16329",false,0
51,62,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 62])] at 16328",false,0
51,63,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 63])] at 16328",false,0
62,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([62, 51])] at 16330",false,0
63,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([63, 51])] at 16329",false,0
51,64,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 64])] at 16328",false,0
51,65,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 65])] at 16328",false,0
64,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([64, 51])] at 16330",false,0
65,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([65, 51])] at 16329",false,0
51,66,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 66])] at 16328",false,0
51,67,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 67])] at 16328",false,0
66,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([66, 51])] at 16330",false,0
67,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([67, 51])] at 16329",false,0
51,68,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 68])] at 16328",false,0
51,69,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 69])] at 16328",false,0
68,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([68, 51])] at 16330",false,0
69,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([69, 51])] at 16329",false,0
51,70,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 70])] at 16328",false,0
51,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 71])] at 16322",false,0
70,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([70, 51])] at 16329",false,0
71,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 51])] at 16330",false,0
51,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 72])] at 16329",false,0
51,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 73])] at 16331",false,0
52,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 73])] at 16330",false,0
53,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([53, 73])] at 16330",false,0
54,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([54, 73])] at 16331",false,0
55,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([55, 73])] at 16330",false,0
56,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([56, 73])] at 16331",false,0
57,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([57, 73])] at 16331",false,0
58,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([58, 73])] at 16331",false,0
59,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([59, 73])] at 16330",false,0
60,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([60, 73])] at 16331",false,0
61,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([61, 73])] at 16331",false,0
62,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([62, 73])] at 16331",false,0
63,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([63, 73])] at 16330",false,0
64,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([64, 73])] at 16330",false,0
65,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([65, 73])] at 16330",false,0
66,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([66, 73])] at 16330",false,0
67,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([67, 73])] at 16330",false,0
68,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([68, 73])] at 16330",false,0
69,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([69, 73])] at 16330",false,0
70,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([70, 73])] at 16331",false,0
71,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 73])] at 16329",false,0
72,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 51])] at 16330",false,0
72,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 73])] at 16329",false,0
73,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 51])] at 16329",false,0
73,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 52])] at 16331",false,0
73,53,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 53])] at 16331",false,0
73,54,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 54])] at 16331",false,0
73,55,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 55])] at 16331",false,0
73,56,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 56])] at 16331",false,0
73,57,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 57])] at 16331",false,0
73,58,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 58])] at 16331",false,0
73,59,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 59])] at 16331",false,0
73,60,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 60])] at 16331",false,0
73,61,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 61])] at 16331",false,0
73,62,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 62])] at 16331",false,0
73,63,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 63])] at 16331",false,0
73,64,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 64])] at 16331",false,0
73,65,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 65])] at 16331",false,0
73,66,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 66])] at 16331",false,0
73,67,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 67])] at 16331",false,0
73,68,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 68])] at 16331",false,0
73,69,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 69])] at 16331",false,0
73,70,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 70])] at 16331",false,0
73,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 71])] at 16331",false,0
73,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 72])] at 16331",false,0
73,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 73])] at 16330",false,0
50,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 50])] at 16331",false,0
50,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 51])] at 16330",false,0
50,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 52])] at 16329",false,0
51,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 50])] at 16331",false,0
52,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 50])] at 16331",false,0
50,53,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 53])] at 16329",false,0
50,54,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 54])] at 16329",false,0
53,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([53, 50])] at 16331",false,0
54,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([54, 50])] at 16331",false,0
50,55,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 55])] at 16329",false,0
50,56,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 56])] at 16329",false,0
55,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([55, 50])] at 16331",false,0
56,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([56, 50])] at 16331",false,0
50,57,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 57])] at 16329",false,0
50,58,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 58])] at 16329",false,0
57,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([57, 50])] at 16331",false,0
58,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([58, 50])] at 16331",false,0
50,59,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 59])] at 16329",false,0
50,60,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 60])] at 16329",false,0
59,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([59, 50])] at 16331",false,0
60,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([60, 50])] at 16331",false,0
50,61,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 61])] at 16329",false,0
50,62,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 62])] at 16329",false,0
61,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([61, 50])] at 16331",false,0
62,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([62, 50])] at 16331",false,0
50,63,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 63])] at 16329",false,0
50,64,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 64])] at 16329",false,0
63,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([63, 50])] at 16331",false,0
64,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([64, 50])] at 16331",false,0
